course,isco_code,occupation_id,occupation_label_fr,skill_id,skill_label_fr,relation_type,label,split
auto,2144,http://data.europa.eu/esco/occupation/c36fc197-1f5b-4563-acd8-6f1d06aa1c03,ingénieur en construction navale/ingénieure en construction navale,http://data.europa.eu/esco/skill/cea76131-1049-467d-bd00-bd155f5d65da,navires de pêche,optional,1,train
auto,2144,http://data.europa.eu/esco/occupation/c36fc197-1f5b-4563-acd8-6f1d06aa1c03,ingénieur en construction navale/ingénieure en construction navale,http://data.europa.eu/esco/skill/87a7c61b-732f-40e7-8012-48ed155c20e8,organiser des plans d’urgence à bord de navires,optional,1,train
auto,2144,http://data.europa.eu/esco/occupation/c36fc197-1f5b-4563-acd8-6f1d06aa1c03,ingénieur en construction navale/ingénieure en construction navale,http://data.europa.eu/esco/skill/adc76417-47f8-4f3d-8037-3c5c5ce9d9b2,parler l’anglais maritime,essential,1,train
auto,2144,http://data.europa.eu/esco/occupation/c36fc197-1f5b-4563-acd8-6f1d06aa1c03,ingénieur en construction navale/ingénieure en construction navale,http://data.europa.eu/esco/skill/4c58528e-bdaa-43ad-8f5a-8ad0b8cd4bbb,principes de conception,optional,1,train
auto,2144,http://data.europa.eu/esco/occupation/c36fc197-1f5b-4563-acd8-6f1d06aa1c03,ingénieur en construction navale/ingénieure en construction navale,http://data.europa.eu/esco/skill/209a5498-3449-4689-8ed9-bd08cab4fd78,principes d’ingénierie,essential,1,train
auto,2144,http://data.europa.eu/esco/occupation/c36fc197-1f5b-4563-acd8-6f1d06aa1c03,ingénieur en construction navale/ingénieure en construction navale,http://data.europa.eu/esco/skill/72a74f69-5cf1-43c5-99b9-62a444578919,processus d'ingénierie,essential,1,train
auto,2144,http://data.europa.eu/esco/occupation/c36fc197-1f5b-4563-acd8-6f1d06aa1c03,ingénieur en construction navale/ingénieure en construction navale,http://data.europa.eu/esco/skill/4216e465-7baa-4884-a241-54b197bb9278,procéder à l’extraction de données,optional,1,train
auto,2144,http://data.europa.eu/esco/occupation/c36fc197-1f5b-4563-acd8-6f1d06aa1c03,ingénieur en construction navale/ingénieure en construction navale,http://data.europa.eu/esco/skill/1544dfaf-3059-479d-a7d9-6b4b2d902212,prodiguer des premiers soins médicaux à bord d’un navire,optional,1,train
auto,2144,http://data.europa.eu/esco/occupation/c36fc197-1f5b-4563-acd8-6f1d06aa1c03,ingénieur en construction navale/ingénieure en construction navale,http://data.europa.eu/esco/skill/2aff15fb-1c24-42b5-89ca-17696df25370,produits chimiques,optional,1,train
auto,2144,http://data.europa.eu/esco/occupation/c36fc197-1f5b-4563-acd8-6f1d06aa1c03,ingénieur en construction navale/ingénieure en construction navale,http://data.europa.eu/esco/skill/1a6c7e0d-fc13-41d7-a5c0-8ca00606de89,promouvoir les énergies renouvelables,optional,1,train
auto,2144,http://data.europa.eu/esco/occupation/c36fc197-1f5b-4563-acd8-6f1d06aa1c03,ingénieur en construction navale/ingénieure en construction navale,http://data.europa.eu/esco/skill/b251544f-7b92-46d5-8e14-97f59ce1c7dc,promouvoir une conception innovante des infrastructures,optional,1,train
auto,2144,http://data.europa.eu/esco/occupation/c36fc197-1f5b-4563-acd8-6f1d06aa1c03,ingénieur en construction navale/ingénieure en construction navale,http://data.europa.eu/esco/skill/3cbe7548-973c-416f-8af9-d0484f0bba99,propulsion marine électrique,essential,1,train
auto,2144,http://data.europa.eu/esco/occupation/c36fc197-1f5b-4563-acd8-6f1d06aa1c03,ingénieur en construction navale/ingénieure en construction navale,http://data.europa.eu/esco/skill/1dc4c035-b605-41f2-b985-cd9364c3802e,prévenir les incendies à bord,optional,1,train
auto,2144,http://data.europa.eu/esco/occupation/c36fc197-1f5b-4563-acd8-6f1d06aa1c03,ingénieur en construction navale/ingénieure en construction navale,http://data.europa.eu/esco/skill/75f312e1-622b-4751-8d93-815b32feaf8d,prévention de la pollution,optional,1,train
auto,2144,http://data.europa.eu/esco/occupation/c36fc197-1f5b-4563-acd8-6f1d06aa1c03,ingénieur en construction navale/ingénieure en construction navale,http://data.europa.eu/esco/skill/f2d9677b-ba41-4b02-9db9-b2e05a462830,qualité des produits à base de poisson,optional,1,train
auto,2144,http://data.europa.eu/esco/occupation/c36fc197-1f5b-4563-acd8-6f1d06aa1c03,ingénieur en construction navale/ingénieure en construction navale,http://data.europa.eu/esco/skill/92f54ff7-f6d8-4702-8e0f-2d7d3254a7fd,remonter des moteurs,optional,1,train
auto,2144,http://data.europa.eu/esco/occupation/c36fc197-1f5b-4563-acd8-6f1d06aa1c03,ingénieur en construction navale/ingénieure en construction navale,http://data.europa.eu/esco/skill/e8d7608d-0d95-461d-b8b1-7be4757087df,risques associés aux opérations de pêche,optional,1,train
auto,2144,http://data.europa.eu/esco/occupation/c36fc197-1f5b-4563-acd8-6f1d06aa1c03,ingénieur en construction navale/ingénieure en construction navale,http://data.europa.eu/esco/skill/e87ec79a-c9ff-46f5-84fa-7a0f394cdf40,robotique,optional,1,train
auto,2144,http://data.europa.eu/esco/occupation/c36fc197-1f5b-4563-acd8-6f1d06aa1c03,ingénieur en construction navale/ingénieure en construction navale,http://data.europa.eu/esco/skill/465ff64a-1271-4064-8ed1-e969cb68d8b4,réaliser des essais de fonctionnement,optional,1,train
auto,2144,http://data.europa.eu/esco/occupation/c36fc197-1f5b-4563-acd8-6f1d06aa1c03,ingénieur en construction navale/ingénieure en construction navale,http://data.europa.eu/esco/skill/bbd57056-80e0-45bb-a2c1-658ed99a1251,réaliser des essais de performance,optional,1,train
auto,2144,http://data.europa.eu/esco/occupation/c36fc197-1f5b-4563-acd8-6f1d06aa1c03,ingénieur en construction navale/ingénieure en construction navale,http://data.europa.eu/esco/skill/4fabca9a-7435-4f33-b1da-3cdb00340fdc,réaliser des recherches scientifiques,essential,1,train
auto,2144,http://data.europa.eu/esco/occupation/c36fc197-1f5b-4563-acd8-6f1d06aa1c03,ingénieur en construction navale/ingénieure en construction navale,http://data.europa.eu/esco/skill/0ad6d5e8-593f-4191-843c-439b23a468ca,réaliser un audit énergétique,optional,1,train
auto,2144,http://data.europa.eu/esco/occupation/c36fc197-1f5b-4563-acd8-6f1d06aa1c03,ingénieur en construction navale/ingénieure en construction navale,http://data.europa.eu/esco/skill/a8d41cca-3bc9-4d2a-ae09-436dabe86e21,rédiger un cahier des charges de normes de conception,optional,1,train
auto,2144,http://data.europa.eu/esco/occupation/c36fc197-1f5b-4563-acd8-6f1d06aa1c03,ingénieur en construction navale/ingénieure en construction navale,http://data.europa.eu/esco/skill/2b57ba73-7fe3-4410-bda4-a3429e4ddab7,réglementation internationale pour la prévention des collisions en mer,optional,1,train
auto,2144,http://data.europa.eu/esco/occupation/c36fc197-1f5b-4563-acd8-6f1d06aa1c03,ingénieur en construction navale/ingénieure en construction navale,http://data.europa.eu/esco/skill/1bc7c69b-4292-4592-b854-f48165a06082,réparer des moteurs,optional,1,train
auto,2144,http://data.europa.eu/esco/occupation/c36fc197-1f5b-4563-acd8-6f1d06aa1c03,ingénieur en construction navale/ingénieure en construction navale,http://data.europa.eu/esco/skill/a7f0fbe0-c546-4f30-8e41-34a58c64567e,stockage de données,optional,1,train
auto,2144,http://data.europa.eu/esco/occupation/c36fc197-1f5b-4563-acd8-6f1d06aa1c03,ingénieur en construction navale/ingénieure en construction navale,http://data.europa.eu/esco/skill/03ff0d53-573a-47a0-a0ad-1995815a4339,structure de l’information,optional,1,train
auto,2144,http://data.europa.eu/esco/occupation/c36fc197-1f5b-4563-acd8-6f1d06aa1c03,ingénieur en construction navale/ingénieure en construction navale,http://data.europa.eu/esco/skill/9926889a-7074-4e37-acce-1271fe6c5a6f,survivre en mer en cas d’abandon du navire,optional,1,train
auto,2144,http://data.europa.eu/esco/occupation/c36fc197-1f5b-4563-acd8-6f1d06aa1c03,ingénieur en construction navale/ingénieure en construction navale,http://data.europa.eu/esco/skill/ccde26f3-e822-4b6a-94a1-39af4ae41fed,systèmes d’extinction des incendies,optional,1,train
auto,2144,http://data.europa.eu/esco/occupation/c36fc197-1f5b-4563-acd8-6f1d06aa1c03,ingénieur en construction navale/ingénieure en construction navale,http://data.europa.eu/esco/skill/bf1f763e-c505-46e7-8af3-e48f13ec5f44,technique de régulation,optional,1,train
auto,2144,http://data.europa.eu/esco/occupation/c36fc197-1f5b-4563-acd8-6f1d06aa1c03,ingénieur en construction navale/ingénieure en construction navale,http://data.europa.eu/esco/skill/348b74cd-49ce-4844-8bdf-ec188b497213,techniques de présentation visuelle,optional,1,train
auto,2144,http://data.europa.eu/esco/occupation/c36fc197-1f5b-4563-acd8-6f1d06aa1c03,ingénieur en construction navale/ingénieure en construction navale,http://data.europa.eu/esco/skill/f4a6e9f7-5cff-46c0-894c-59c20bb78694,technologie de l’automatisation,optional,1,train
auto,2144,http://data.europa.eu/esco/occupation/c36fc197-1f5b-4563-acd8-6f1d06aa1c03,ingénieur en construction navale/ingénieure en construction navale,http://data.europa.eu/esco/skill/783ab646-4ccd-4058-a512-152ba6c00582,technologie furtive,optional,1,train
auto,2144,http://data.europa.eu/esco/occupation/c36fc197-1f5b-4563-acd8-6f1d06aa1c03,ingénieur en construction navale/ingénieure en construction navale,http://data.europa.eu/esco/skill/bd14968e-e409-45af-b362-3495ed7b10e0,technologies de dématérialisation,optional,1,train
auto,2144,http://data.europa.eu/esco/occupation/c36fc197-1f5b-4563-acd8-6f1d06aa1c03,ingénieur en construction navale/ingénieure en construction navale,http://data.europa.eu/esco/skill/f8413360-6114-40de-a276-c59b764b9913,technologies des énergies renouvelables,optional,1,train
auto,2144,http://data.europa.eu/esco/occupation/c36fc197-1f5b-4563-acd8-6f1d06aa1c03,ingénieur en construction navale/ingénieure en construction navale,http://data.europa.eu/esco/skill/6e34b68e-0d61-49f2-bc4d-571c0326d857,tester des capteurs,optional,1,train
auto,2144,http://data.europa.eu/esco/occupation/c36fc197-1f5b-4563-acd8-6f1d06aa1c03,ingénieur en construction navale/ingénieure en construction navale,http://data.europa.eu/esco/skill/6c65bbce-15ce-447e-9666-0fe928f5588c,tester des unités mécatroniques,optional,1,train
auto,2144,http://data.europa.eu/esco/occupation/c36fc197-1f5b-4563-acd8-6f1d06aa1c03,ingénieur en construction navale/ingénieure en construction navale,http://data.europa.eu/esco/skill/146a1971-1ff0-4ed6-99f3-d6d0dbcc4c95,travailler au sein d’une équipe de pêche,optional,1,train
auto,2144,http://data.europa.eu/esco/occupation/c36fc197-1f5b-4563-acd8-6f1d06aa1c03,ingénieur en construction navale/ingénieure en construction navale,http://data.europa.eu/esco/skill/0e355580-bd4a-465a-8058-92984623070e,travailler en extérieur,optional,1,train
auto,2144,http://data.europa.eu/esco/occupation/c36fc197-1f5b-4563-acd8-6f1d06aa1c03,ingénieur en construction navale/ingénieure en construction navale,http://data.europa.eu/esco/skill/d0e438df-18fb-4d70-b661-09a4e879e0db,utiliser des engins de sauvetage,optional,1,train
auto,2144,http://data.europa.eu/esco/occupation/c36fc197-1f5b-4563-acd8-6f1d06aa1c03,ingénieur en construction navale/ingénieure en construction navale,http://data.europa.eu/esco/skill/cbc24ea1-8f53-4211-96d4-2c682d018b8a,utiliser des outils pour la construction et la réparation,optional,1,train
auto,2144,http://data.europa.eu/esco/occupation/c36fc197-1f5b-4563-acd8-6f1d06aa1c03,ingénieur en construction navale/ingénieure en construction navale,http://data.europa.eu/esco/skill/8369c2d6-c100-4cf6-bd83-9668d8678433,utiliser l’apprentissage automatique,optional,1,train
auto,2144,http://data.europa.eu/esco/occupation/c36fc197-1f5b-4563-acd8-6f1d06aa1c03,ingénieur en construction navale/ingénieure en construction navale,http://data.europa.eu/esco/skill/b34e2ba1-9080-48c9-9b42-ee9192a4d3f1,utiliser un logiciel de CAO,optional,1,train
auto,2144,http://data.europa.eu/esco/occupation/c36fc197-1f5b-4563-acd8-6f1d06aa1c03,ingénieur en construction navale/ingénieure en construction navale,http://data.europa.eu/esco/skill/7a757fa5-9a6f-43ab-9e66-f8f4dba1ffcb,utiliser un logiciel de FAO,optional,1,train
auto,2144,http://data.europa.eu/esco/occupation/c36fc197-1f5b-4563-acd8-6f1d06aa1c03,ingénieur en construction navale/ingénieure en construction navale,http://data.europa.eu/esco/skill/541561bc-510c-4a99-881c-2d8bf5a85462,utiliser un logiciel de dessin technique,essential,1,train
auto,2144,http://data.europa.eu/esco/occupation/c36fc197-1f5b-4563-acd8-6f1d06aa1c03,ingénieur en construction navale/ingénieure en construction navale,http://data.europa.eu/esco/skill/c95c29fe-3971-46b7-80e9-1f7e75ba99b3,utiliser un logiciel d’analyse de données spécifique,optional,1,train
auto,2144,http://data.europa.eu/esco/occupation/c36fc197-1f5b-4563-acd8-6f1d06aa1c03,ingénieur en construction navale/ingénieure en construction navale,http://data.europa.eu/esco/skill/7c8a86b2-b0ae-4969-901a-5949d9974755,utiliser un testeur de batterie,optional,1,train
auto,2144,http://data.europa.eu/esco/occupation/c36fc197-1f5b-4563-acd8-6f1d06aa1c03,ingénieur en construction navale/ingénieure en construction navale,http://data.europa.eu/esco/skill/0037c821-2898-4919-b96e-7ed1cd89554c,élaborer des concepts d’économie d’énergie,optional,1,train
auto,2144,http://data.europa.eu/esco/occupation/c36fc197-1f5b-4563-acd8-6f1d06aa1c03,ingénieur en construction navale/ingénieure en construction navale,http://data.europa.eu/esco/skill/5c98825f-146d-4d35-97cf-207b2afd9ae2,élaborer des plans techniques,optional,1,train
auto,2144,http://data.europa.eu/esco/occupation/c36fc197-1f5b-4563-acd8-6f1d06aa1c03,ingénieur en construction navale/ingénieure en construction navale,http://data.europa.eu/esco/skill/114a79ef-1e62-475b-a862-954f5b4cca20,élaborer des procédures de gestion des déchets,optional,1,train
auto,2144,http://data.europa.eu/esco/occupation/c36fc197-1f5b-4563-acd8-6f1d06aa1c03,ingénieur en construction navale/ingénieure en construction navale,http://data.europa.eu/esco/skill/2bbdea06-a265-42b5-bb4f-7241b661f069,électromécanique,optional,1,train
auto,2144,http://data.europa.eu/esco/occupation/c36fc197-1f5b-4563-acd8-6f1d06aa1c03,ingénieur en construction navale/ingénieure en construction navale,http://data.europa.eu/esco/skill/95c35c3a-035f-47c2-90cf-7e934d20fc08,électronique,optional,1,train
auto,2144,http://data.europa.eu/esco/occupation/c36fc197-1f5b-4563-acd8-6f1d06aa1c03,ingénieur en construction navale/ingénieure en construction navale,http://data.europa.eu/esco/skill/05e5e14f-ffa6-4106-b311-c6335ccc2bd2,énergie solaire,optional,1,train
auto,2144,http://data.europa.eu/esco/occupation/c36fc197-1f5b-4563-acd8-6f1d06aa1c03,ingénieur en construction navale/ingénieure en construction navale,http://data.europa.eu/esco/skill/301a6581-e983-4bb6-8b31-b3ee2cbc2392,éteindre un incendie,optional,1,train
auto,2144,http://data.europa.eu/esco/occupation/c36fc197-1f5b-4563-acd8-6f1d06aa1c03,ingénieur en construction navale/ingénieure en construction navale,http://data.europa.eu/esco/skill/7f27f1ff-2e17-4b69-990e-c23334478313,évaluation des risques et des menaces,optional,1,train
auto,2144,http://data.europa.eu/esco/occupation/c36fc197-1f5b-4563-acd8-6f1d06aa1c03,ingénieur en construction navale/ingénieure en construction navale,http://data.europa.eu/esco/skill/e95058a6-e139-42e7-a470-72038a606649,évaluer la viabilité financière,optional,1,train
auto,2144,http://data.europa.eu/esco/occupation/c36fc197-1f5b-4563-acd8-6f1d06aa1c03,ingénieur en construction navale/ingénieure en construction navale,http://data.europa.eu/esco/skill/e541c69c-ea80-4b17-87cb-4001d0b9d303,évaluer l’incidence sur l’environnement,optional,1,train
auto,2151,http://data.europa.eu/esco/occupation/716df735-77eb-47c8-8c06-d86e46903989,ingénieur en domotique/ingénieure en domotique,http://data.europa.eu/esco/skill/4c016b68-4116-468c-9dc6-42710c239e4a,C#,optional,1,test
auto,2151,http://data.europa.eu/esco/occupation/716df735-77eb-47c8-8c06-d86e46903989,ingénieur en domotique/ingénieure en domotique,http://data.europa.eu/esco/skill/b633eb55-8f1f-4ae6-ab4c-2022ffe2cb7f,C++,optional,1,test
auto,2151,http://data.europa.eu/esco/occupation/716df735-77eb-47c8-8c06-d86e46903989,ingénieur en domotique/ingénieure en domotique,http://data.europa.eu/esco/skill/f049d050-12da-4e40-813a-2b5eb6df6b51,Internet des objets,essential,1,test
auto,2151,http://data.europa.eu/esco/occupation/716df735-77eb-47c8-8c06-d86e46903989,ingénieur en domotique/ingénieure en domotique,http://data.europa.eu/esco/skill/ccd0a1d9-afda-43d9-b901-96344886e14d,Python (programmation informatique),optional,1,test
auto,2151,http://data.europa.eu/esco/occupation/716df735-77eb-47c8-8c06-d86e46903989,ingénieur en domotique/ingénieure en domotique,http://data.europa.eu/esco/skill/85038d57-1fdd-40de-b908-2c005545a8c3,SketchBook Pro,optional,1,test
auto,2151,http://data.europa.eu/esco/occupation/716df735-77eb-47c8-8c06-d86e46903989,ingénieur en domotique/ingénieure en domotique,http://data.europa.eu/esco/skill/db36f7f1-5900-45bd-9ffb-f2b19c4362ac,aider les utilisateurs de systèmes d'information,optional,1,test
auto,2151,http://data.europa.eu/esco/occupation/716df735-77eb-47c8-8c06-d86e46903989,ingénieur en domotique/ingénieure en domotique,http://data.europa.eu/esco/skill/c32ad607-0c4d-4e34-b73f-668298f7bf13,appliquer des compétences de communication technique,essential,1,test
auto,2151,http://data.europa.eu/esco/occupation/716df735-77eb-47c8-8c06-d86e46903989,ingénieur en domotique/ingénieure en domotique,http://data.europa.eu/esco/skill/418a56a2-7cfc-4b6d-8cf5-5c2add99a849,assurer une formation sur les TIC,optional,1,test
auto,2151,http://data.europa.eu/esco/occupation/716df735-77eb-47c8-8c06-d86e46903989,ingénieur en domotique/ingénieure en domotique,http://data.europa.eu/esco/skill/6468e5fb-f3be-4025-87be-4b6556755c61,automate programmable,essential,1,test
auto,2151,http://data.europa.eu/esco/occupation/716df735-77eb-47c8-8c06-d86e46903989,ingénieur en domotique/ingénieure en domotique,http://data.europa.eu/esco/skill/6709e92c-7546-46a4-aa57-5e951bd4cb0f,automatisation de bâtiments,essential,1,test
auto,2151,http://data.europa.eu/esco/occupation/716df735-77eb-47c8-8c06-d86e46903989,ingénieur en domotique/ingénieure en domotique,http://data.europa.eu/esco/skill/70a7b3b3-31ef-4b29-a30f-bb7299dff39b,capteurs,essential,1,test
auto,2151,http://data.europa.eu/esco/occupation/716df735-77eb-47c8-8c06-d86e46903989,ingénieur en domotique/ingénieure en domotique,http://data.europa.eu/esco/skill/0da516ee-e70e-4384-be13-f5ff80be8127,communiquer avec des clients,essential,1,test
auto,2151,http://data.europa.eu/esco/occupation/716df735-77eb-47c8-8c06-d86e46903989,ingénieur en domotique/ingénieure en domotique,http://data.europa.eu/esco/skill/b0096dc5-2e2d-4bc1-8172-05bf486c3968,concevoir des interfaces d’application,essential,1,test
auto,2151,http://data.europa.eu/esco/occupation/716df735-77eb-47c8-8c06-d86e46903989,ingénieur en domotique/ingénieure en domotique,http://data.europa.eu/esco/skill/05010f6c-0b40-4525-ac4a-057d46a2b6f4,concevoir des systèmes électriques,essential,1,test
auto,2151,http://data.europa.eu/esco/occupation/716df735-77eb-47c8-8c06-d86e46903989,ingénieur en domotique/ingénieure en domotique,http://data.europa.eu/esco/skill/feb717ff-fba6-4a91-aa10-ee11cf2da6b4,concevoir des systèmes électroniques,essential,1,test
auto,2151,http://data.europa.eu/esco/occupation/716df735-77eb-47c8-8c06-d86e46903989,ingénieur en domotique/ingénieure en domotique,http://data.europa.eu/esco/skill/27ad6528-0914-4049-87c0-2f05791d0e2e,concevoir un système domotique dans des bâtiments,essential,1,test
auto,2151,http://data.europa.eu/esco/occupation/716df735-77eb-47c8-8c06-d86e46903989,ingénieur en domotique/ingénieure en domotique,http://data.europa.eu/esco/skill/3a08450a-7e60-449d-84cb-a39b3d8aaece,conseiller des écloseries,essential,1,test
auto,2151,http://data.europa.eu/esco/occupation/716df735-77eb-47c8-8c06-d86e46903989,ingénieur en domotique/ingénieure en domotique,http://data.europa.eu/esco/skill/21c27eba-bd1f-42f5-a1d5-c250227030f7,consommation d’électricité,optional,1,test
auto,2151,http://data.europa.eu/esco/occupation/716df735-77eb-47c8-8c06-d86e46903989,ingénieur en domotique/ingénieure en domotique,http://data.europa.eu/esco/skill/082967d4-b94c-4305-aa13-35a6aa8c5c7c,coopérer avec des collègues,essential,1,test
auto,2151,http://data.europa.eu/esco/occupation/716df735-77eb-47c8-8c06-d86e46903989,ingénieur en domotique/ingénieure en domotique,http://data.europa.eu/esco/skill/76415d7f-0fde-4364-b45f-5c044580d2aa,créer des plans CAO,essential,1,test
auto,2151,http://data.europa.eu/esco/occupation/716df735-77eb-47c8-8c06-d86e46903989,ingénieur en domotique/ingénieure en domotique,http://data.europa.eu/esco/skill/59ea80e1-463a-4dba-82c6-d0b6d577d532,dessin industriel,essential,1,test
auto,2151,http://data.europa.eu/esco/occupation/716df735-77eb-47c8-8c06-d86e46903989,ingénieur en domotique/ingénieure en domotique,http://data.europa.eu/esco/skill/ecd368bc-6383-4a03-9b61-46e0a94750f7,donner des consignes sur les techniques permettant d’économiser l’énergie,optional,1,test
auto,2151,http://data.europa.eu/esco/occupation/716df735-77eb-47c8-8c06-d86e46903989,ingénieur en domotique/ingénieure en domotique,http://data.europa.eu/esco/skill/797a4416-0b8d-44f3-8fcd-eb10bd0be6b4,développer un prototype de logiciel,essential,1,test
auto,2151,http://data.europa.eu/esco/occupation/716df735-77eb-47c8-8c06-d86e46903989,ingénieur en domotique/ingénieure en domotique,http://data.europa.eu/esco/skill/7111b95d-0ce3-441a-9d92-4c75d05c4388,gestion de projets,essential,1,test
auto,2151,http://data.europa.eu/esco/occupation/716df735-77eb-47c8-8c06-d86e46903989,ingénieur en domotique/ingénieure en domotique,http://data.europa.eu/esco/skill/89f6560b-2194-45c9-9ece-d33049a73eef,génie informatique,essential,1,test
auto,2151,http://data.europa.eu/esco/occupation/716df735-77eb-47c8-8c06-d86e46903989,ingénieur en domotique/ingénieure en domotique,http://data.europa.eu/esco/skill/3e40c7d0-0e36-4b33-bc33-0aa87eda0561,génie électrique,essential,1,test
auto,2151,http://data.europa.eu/esco/occupation/716df735-77eb-47c8-8c06-d86e46903989,ingénieur en domotique/ingénieure en domotique,http://data.europa.eu/esco/skill/7b5cce4d-c7fe-4119-b48f-70aa05391787,informatique,essential,1,test
auto,2151,http://data.europa.eu/esco/occupation/716df735-77eb-47c8-8c06-d86e46903989,ingénieur en domotique/ingénieure en domotique,http://data.europa.eu/esco/skill/97965983-0da4-4902-9daf-d5cd2693ef73,modélisation 3D,essential,1,test
auto,2151,http://data.europa.eu/esco/occupation/716df735-77eb-47c8-8c06-d86e46903989,ingénieur en domotique/ingénieure en domotique,http://data.europa.eu/esco/skill/fae7e545-5114-43cc-8e83-178e2549ecb9,modélisation des données du bâtiment,essential,1,test
auto,2151,http://data.europa.eu/esco/occupation/716df735-77eb-47c8-8c06-d86e46903989,ingénieur en domotique/ingénieure en domotique,http://data.europa.eu/esco/skill/744442ac-c157-4350-8be0-ce454df4f5c5,procéder au dépannage des TIC,essential,1,test
auto,2151,http://data.europa.eu/esco/occupation/716df735-77eb-47c8-8c06-d86e46903989,ingénieur en domotique/ingénieure en domotique,http://data.europa.eu/esco/skill/6e4f75b4-c60f-4623-a9ba-760c8245753b,protocoles de communication dans le domaine des TIC,optional,1,test
auto,2151,http://data.europa.eu/esco/occupation/716df735-77eb-47c8-8c06-d86e46903989,ingénieur en domotique/ingénieure en domotique,http://data.europa.eu/esco/skill/4fabca9a-7435-4f33-b1da-3cdb00340fdc,réaliser des recherches scientifiques,optional,1,test
auto,2151,http://data.europa.eu/esco/occupation/716df735-77eb-47c8-8c06-d86e46903989,ingénieur en domotique/ingénieure en domotique,http://data.europa.eu/esco/skill/79a5bc25-5b59-47bc-a4c2-fb8e8cb1ddf6,systèmes de réseaux intelligents,essential,1,test
auto,2151,http://data.europa.eu/esco/occupation/716df735-77eb-47c8-8c06-d86e46903989,ingénieur en domotique/ingénieure en domotique,http://data.europa.eu/esco/skill/d81b58ba-52e4-45fa-9f7c-f59b87fa6041,systèmes domotiques,essential,1,test
auto,2151,http://data.europa.eu/esco/occupation/716df735-77eb-47c8-8c06-d86e46903989,ingénieur en domotique/ingénieure en domotique,http://data.europa.eu/esco/skill/14029d35-3831-4176-be75-da64e6024e6f,systèmes d’alarme,essential,1,test
auto,2151,http://data.europa.eu/esco/occupation/716df735-77eb-47c8-8c06-d86e46903989,ingénieur en domotique/ingénieure en domotique,http://data.europa.eu/esco/skill/829d1376-41bf-4c41-9bc3-62dce647677c,systèmes d’éclairage artificiel,essential,1,test
auto,2151,http://data.europa.eu/esco/occupation/716df735-77eb-47c8-8c06-d86e46903989,ingénieur en domotique/ingénieure en domotique,http://data.europa.eu/esco/skill/c214d86e-fbb8-45c0-87d4-f2cefc954057,sélectionner les technologies durables en matière de conception,optional,1,test
auto,2151,http://data.europa.eu/esco/occupation/716df735-77eb-47c8-8c06-d86e46903989,ingénieur en domotique/ingénieure en domotique,http://data.europa.eu/esco/skill/0e8d16c9-e2db-4862-ac06-1567f01ef806,technologie de contrôle des installations techniques des bâtiments,essential,1,test
auto,2151,http://data.europa.eu/esco/occupation/716df735-77eb-47c8-8c06-d86e46903989,ingénieur en domotique/ingénieure en domotique,http://data.europa.eu/esco/skill/bd14968e-e409-45af-b362-3495ed7b10e0,technologies de dématérialisation,essential,1,test
auto,2151,http://data.europa.eu/esco/occupation/716df735-77eb-47c8-8c06-d86e46903989,ingénieur en domotique/ingénieure en domotique,http://data.europa.eu/esco/skill/dc3d679e-c46e-4ecd-881d-1d3aa0581525,types de systèmes d’alarme,essential,1,test
auto,2151,http://data.europa.eu/esco/occupation/716df735-77eb-47c8-8c06-d86e46903989,ingénieur en domotique/ingénieure en domotique,http://data.europa.eu/esco/skill/ddce2912-bc0f-4a47-aa2b-c1de48bc4b44,économies d’énergie,essential,1,test
auto,2151,http://data.europa.eu/esco/occupation/716df735-77eb-47c8-8c06-d86e46903989,ingénieur en domotique/ingénieure en domotique,http://data.europa.eu/esco/skill/0037c821-2898-4919-b96e-7ed1cd89554c,élaborer des concepts d’économie d’énergie,essential,1,test
auto,2151,http://data.europa.eu/esco/occupation/716df735-77eb-47c8-8c06-d86e46903989,ingénieur en domotique/ingénieure en domotique,http://data.europa.eu/esco/skill/95c35c3a-035f-47c2-90cf-7e934d20fc08,électronique,essential,1,test
auto,2151,http://data.europa.eu/esco/occupation/716df735-77eb-47c8-8c06-d86e46903989,ingénieur en domotique/ingénieure en domotique,http://data.europa.eu/esco/skill/0cc02ab5-da14-4fd4-963d-192fe71d3225,évaluer des systèmes domotiques intégrés,essential,1,test
auto,2152,http://data.europa.eu/esco/occupation/82616669-cc82-4455-9332-a2df209e9f3e,ingénieur en fabrication intelligente d’appareils microélectroniques/ingénieure en fabrication intelligente d’appareils microélectroniques,http://data.europa.eu/esco/skill/47a49cd6-097d-457a-9f7b-c290c14930d5,analyser des mégadonnées,essential,1,train
auto,2152,http://data.europa.eu/esco/occupation/82616669-cc82-4455-9332-a2df209e9f3e,ingénieur en fabrication intelligente d’appareils microélectroniques/ingénieure en fabrication intelligente d’appareils microélectroniques,http://data.europa.eu/esco/skill/f1b5800e-b763-4740-9586-3fef30568e81,analyser des processus de production en vue de leur amélioration,essential,1,train
auto,2152,http://data.europa.eu/esco/occupation/82616669-cc82-4455-9332-a2df209e9f3e,ingénieur en fabrication intelligente d’appareils microélectroniques/ingénieure en fabrication intelligente d’appareils microélectroniques,http://data.europa.eu/esco/skill/4f0e579d-ca7b-427c-ace6-9e2de3eb19c7,appliquer des méthodes de fabrication de pointe,essential,1,train
